Timestamp,System ON,Temperature (°C),Solar Panels Energy Output (W),Power Consumption (kW),Energy Stored in Batteries (kWh),Inverter Efficiency (%),System Load (kW),System Fault Alerts,Voltage (V),Current (A),Power Factor,Dust and Dirt Accumulation (g/m²),Battery Low Flag,Battery Full Flag,Customer Profile,User Coordinates,Solar Panels Type,Solar Panels Configuration,Depth of Discharge,Battery Capacity (Wh),Inverter Capacity (kW),Battery Technology
08/09/2024 09:00,False,21.25219543,212.1320344,0.0,0.268341433,90.0,0.0,False,220.0,0.0,0.9,0.325,False,False,Residential,"10.525053,7.417572",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 09:45,False,21.0,249.4408837,0.0,0.285980993,90.0,0.0,False,220.0,0.0,0.9,0.328,False,False,Residential,"10.525053,7.417575",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 10:45,False,21.42378193,284.0790388,0.0,0.274416727,90.0,0.0,False,220.0,0.0,0.9,0.332,False,False,Residential,"10.525053,7.417579",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 11:45,False,21.72070356,299.357677,0.0,0.241491523,90.0,0.0,False,220.0,0.0,0.9,0.336,False,False,Residential,"10.525053,7.417583",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 12:15,False,22.70993024,299.357677,0.0,0.295290036,90.0,0.0,False,220.0,0.0,0.9,0.338,False,False,Residential,"10.525053,7.417585",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 13:45,False,22.76304438,269.0618225,0.0,0.279217263,90.0,0.0,False,220.0,0.0,0.9,0.344,False,False,Residential,"10.525053,7.417591",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 14:30,False,24.56664051,238.0060021,0.0,0.289313902,90.0,0.0,False,220.0,0.0,0.9,0.347,False,False,Residential,"10.525053,7.417594",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 15:15,False,24.19210275,197.8037445,0.0,0.279102692,90.0,0.0,False,220.0,0.0,0.9,0.35,False,False,Residential,"10.525053,7.417597",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 16:00,False,24.00553206,150.0,0.0,0.26642594,90.0,0.0,False,220.0,0.0,0.9,0.353,False,False,Residential,"10.525053,7.417600",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 16:30,False,23.60132512,114.8050297,0.0,0.235065518,90.0,0.0,False,220.0,0.0,0.9,0.355,True,False,Residential,"10.525053,7.417602",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 16:45,False,23.26435827,96.43183959,0.0,0.263766775,90.0,0.0,False,220.0,0.0,0.9,0.356,True,False,Residential,"10.525053,7.417603",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 17:00,False,24.11849631,77.64571353,0.0,0.287874735,90.0,0.0,False,220.0,0.0,0.9,0.357,False,False,Residential,"10.525053,7.417604",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 17:30,False,23.54998503,39.15785767,0.0,0.200745695,90.0,0.0,False,220.0,0.0,0.9,0.359,True,False,Residential,"10.525053,7.417606",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 17:45,False,22.55916727,19.62093877,0.0,0.210535159,90.0,0.0,False,220.0,0.0,0.9,0.36,True,False,Residential,"10.525053,7.417607",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 18:00,False,22.97191622,3.67e-14,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.361,True,False,Residential,"10.525053,7.417608",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 18:15,False,22.83433089,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.362,True,False,Residential,"10.525053,7.417609",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 18:30,False,22.29762215,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.363,True,False,Residential,"10.525053,7.417610",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 18:45,False,22.36102002,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.364,True,False,Residential,"10.525053,7.417611",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 19:00,False,21.91738453,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.365,True,False,Residential,"10.525053,7.417612",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 19:15,False,22.38794785,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.366,True,False,Residential,"10.525053,7.417613",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 19:30,False,22.43602475,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.367,True,False,Residential,"10.525053,7.417614",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 19:45,False,22.18273177,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.368,True,False,Residential,"10.525053,7.417615",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 20:00,False,22.16603764,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.369,True,False,Residential,"10.525053,7.417616",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 20:15,False,21.64633582,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.37,True,False,Residential,"10.525053,7.417617",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 20:30,False,22.19010716,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.371,True,False,Residential,"10.525053,7.417618",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 20:45,False,22.9716755,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.372,True,False,Residential,"10.525053,7.417619",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 21:00,False,23.59174121,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.373,True,False,Residential,"10.525053,7.417620",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 21:15,False,23.44592466,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.374,True,False,Residential,"10.525053,7.417621",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 21:30,False,23.20015963,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.375,True,False,Residential,"10.525053,7.417622",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 21:45,False,23.67980664,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.376,True,False,Residential,"10.525053,7.417623",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 22:00,False,23.31237425,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.377,True,False,Residential,"10.525053,7.417624",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 22:15,False,22.76654053,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.378,True,False,Residential,"10.525053,7.417625",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 22:30,False,22.65921151,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.379,True,False,Residential,"10.525053,7.417626",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 22:45,False,21.84989414,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.38,True,False,Residential,"10.525053,7.417627",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 23:00,False,21.04803474,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.381,True,False,Residential,"10.525053,7.417628",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 23:15,False,21.0,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.382,True,False,Residential,"10.525053,7.417629",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 23:30,False,21.88469502,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.383,True,False,Residential,"10.525053,7.417630",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
08/09/2024 23:45,False,21.09032757,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.384,True,False,Residential,"10.525053,7.417631",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 00:00,False,21.49185544,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.385,True,False,Residential,"10.525053,7.417632",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 00:15,False,21.24598024,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.386,True,False,Residential,"10.525053,7.417633",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 00:30,False,21.53832244,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.387,True,False,Residential,"10.525053,7.417634",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 00:45,False,22.22925054,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.388,True,False,Residential,"10.525053,7.417635",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 01:00,False,22.88900514,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.389,True,False,Residential,"10.525053,7.417636",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 01:15,False,23.6218879,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.39,True,False,Residential,"10.525053,7.417637",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 01:30,False,23.62445865,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.391,True,False,Residential,"10.525053,7.417638",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 01:45,False,23.22284396,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.392,True,False,Residential,"10.525053,7.417639",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 02:00,False,23.79542306,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.393,True,False,Residential,"10.525053,7.417640",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 02:15,False,24.02532134,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.394,True,False,Residential,"10.525053,7.417641",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 02:30,False,23.89185696,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.395,True,False,Residential,"10.525053,7.417642",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 02:45,False,23.70454741,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.396,True,False,Residential,"10.525053,7.417643",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 03:00,False,24.35308263,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.397,True,False,Residential,"10.525053,7.417644",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 03:15,False,24.6273374,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.398,True,False,Residential,"10.525053,7.417645",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 03:30,False,24.08452619,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.399,True,False,Residential,"10.525053,7.417646",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 03:45,False,25.00222951,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.4,True,False,Residential,"10.525053,7.417647",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 04:00,False,24.17455969,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.401,True,False,Residential,"10.525053,7.417648",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 04:15,False,24.87699515,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.402,True,False,Residential,"10.525053,7.417649",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 04:30,False,25.78063837,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.403,True,False,Residential,"10.525053,7.417650",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 04:45,False,24.9016679,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.404,True,False,Residential,"10.525053,7.417651",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 05:00,False,25.31325128,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.405,True,False,Residential,"10.525053,7.417652",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 05:15,False,24.53520324,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.406,True,False,Residential,"10.525053,7.417653",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 05:30,False,25.00628114,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.407,True,False,Residential,"10.525053,7.417654",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 05:45,False,24.78210399,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.408,True,False,Residential,"10.525053,7.417655",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 06:00,False,24.07091124,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.409,True,False,Residential,"10.525053,7.417656",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 06:15,False,23.79256545,19.62093877,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.41,True,False,Residential,"10.525053,7.417657",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 06:30,False,23.99701352,39.15785767,0.0,0.220345629,90.0,0.0,False,220.0,0.0,0.9,0.411,True,False,Residential,"10.525053,7.417658",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 06:45,False,24.9943358,58.5270966,0.0,0.230135093,90.0,0.0,False,220.0,0.0,0.9,0.412,True,False,Residential,"10.525053,7.417659",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 07:00,False,24.05902194,77.64571353,0.0,0.244766867,90.0,0.0,False,220.0,0.0,0.9,0.413,True,False,Residential,"10.525053,7.417660",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 07:15,False,24.79334268,96.43183959,0.0,0.264178296,90.0,0.0,False,220.0,0.0,0.9,0.414,True,False,Residential,"10.525053,7.417661",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 07:30,False,23.92827132,114.8050297,0.0,0.288286256,90.0,0.0,False,220.0,0.0,0.9,0.415,False,False,Residential,"10.525053,7.417662",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 08:00,False,22.69839855,150.0,0.0,0.250396202,90.0,0.0,False,220.0,0.0,0.9,0.417,True,False,Residential,"10.525053,7.417664",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 08:15,False,22.30695723,166.6710699,0.0,0.287896202,90.0,0.0,False,220.0,0.0,0.9,0.418,False,False,Residential,"10.525053,7.417665",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 08:45,False,21.0,197.8037445,0.0,0.299080346,90.0,0.0,False,220.0,0.0,0.9,0.42,False,False,Residential,"10.525053,7.417667",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 09:30,False,22.73230479,238.0060021,0.0,0.273963285,90.0,0.0,False,220.0,0.0,0.9,0.423,False,False,Residential,"10.525053,7.417670",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 10:15,False,24.80190295,269.0618225,0.0,0.248271915,90.0,0.0,False,220.0,0.0,0.9,0.426,False,False,Residential,"10.525053,7.417673",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 10:45,False,25.01074298,284.0790388,0.0,0.243213316,90.0,0.0,False,220.0,0.0,0.9,0.428,False,False,Residential,"10.525053,7.417675",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 11:15,False,25.35310774,294.2355841,0.0,0.292399344,90.0,0.0,False,220.0,0.0,0.9,0.43,False,False,Residential,"10.525053,7.417677",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 13:00,False,25.40740745,289.7777479,0.0,0.236496815,90.0,0.0,False,220.0,0.0,0.9,0.437,False,False,Residential,"10.525053,7.417684",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 13:30,False,24.21872699,277.1638598,0.0,0.263671108,90.0,0.0,False,220.0,0.0,0.9,0.439,False,False,Residential,"10.525053,7.417686",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 14:15,False,24.45551255,249.4408837,0.0,0.263215886,90.0,0.0,False,220.0,0.0,0.9,0.442,False,False,Residential,"10.525053,7.417689",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 14:45,False,24.41280722,225.5519422,0.0,0.299903015,90.0,0.0,False,220.0,0.0,0.9,0.444,False,False,Residential,"10.525053,7.417691",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 15:15,False,24.03055895,197.8037445,0.0,0.269182096,90.0,0.0,False,220.0,0.0,0.9,0.446,False,False,Residential,"10.525053,7.417693",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 15:45,False,24.45488883,166.6710699,0.0,0.21848092,90.0,0.0,False,220.0,0.0,0.9,0.448,True,False,Residential,"10.525053,7.417695",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 16:00,False,23.53832807,150.0,0.0,0.260148687,90.0,0.0,False,220.0,0.0,0.9,0.449,True,False,Residential,"10.525053,7.417696",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 16:15,False,24.01366342,132.6866071,0.0,0.297648687,90.0,0.0,False,220.0,0.0,0.9,0.45,False,False,Residential,"10.525053,7.417697",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 16:45,False,23.21909281,96.43183959,0.0,0.282681812,90.0,0.0,False,220.0,0.0,0.9,0.452,False,False,Residential,"10.525053,7.417699",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 17:15,False,23.16782416,58.5270966,0.0,0.214628329,90.0,0.0,False,220.0,0.0,0.9,0.454,True,False,Residential,"10.525053,7.417701",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 17:30,False,23.86553077,39.15785767,0.0,0.229260103,90.0,0.0,False,220.0,0.0,0.9,0.455,True,False,Residential,"10.525053,7.417702",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 17:45,False,24.1975235,19.62093877,0.0,0.239049567,90.0,0.0,False,220.0,0.0,0.9,0.456,True,False,Residential,"10.525053,7.417703",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 18:00,False,25.13101214,3.67e-14,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.457,True,False,Residential,"10.525053,7.417704",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 18:15,False,24.97490188,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.458,True,False,Residential,"10.525053,7.417705",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 18:30,False,25.19192753,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.459,True,False,Residential,"10.525053,7.417706",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 18:45,False,26.12992228,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.46,True,False,Residential,"10.525053,7.417707",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 19:00,False,26.05801342,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.461,True,False,Residential,"10.525053,7.417708",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 19:15,False,26.71191742,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.462,True,False,Residential,"10.525053,7.417709",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 19:30,False,25.92098872,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.463,True,False,Residential,"10.525053,7.417710",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 19:45,False,26.50610398,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.464,True,False,Residential,"10.525053,7.417711",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 20:00,False,25.57453005,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.465,True,False,Residential,"10.525053,7.417712",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 20:15,False,25.4683461,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.466,True,False,Residential,"10.525053,7.417713",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 20:30,False,26.11489935,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.467,True,False,Residential,"10.525053,7.417714",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 20:45,False,26.65170007,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.468,True,False,Residential,"10.525053,7.417715",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 21:00,False,26.33578369,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.469,True,False,Residential,"10.525053,7.417716",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 21:15,False,25.89981259,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.47,True,False,Residential,"10.525053,7.417717",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 21:30,False,26.66713865,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.471,True,False,Residential,"10.525053,7.417718",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 21:45,False,27.22968029,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.472,True,False,Residential,"10.525053,7.417719",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 22:00,False,27.41376401,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.473,True,False,Residential,"10.525053,7.417720",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 22:15,False,28.00734316,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.474,True,False,Residential,"10.525053,7.417721",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 22:30,False,27.66898725,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.475,True,False,Residential,"10.525053,7.417722",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 22:45,False,27.89208699,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.476,True,False,Residential,"10.525053,7.417723",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 23:00,False,27.25535811,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.477,True,False,Residential,"10.525053,7.417724",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 23:15,False,26.41243058,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.478,True,False,Residential,"10.525053,7.417725",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 23:30,False,25.56522886,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.479,True,False,Residential,"10.525053,7.417726",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
09/09/2024 23:45,False,25.01263425,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.48,True,False,Residential,"10.525053,7.417727",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
10/09/2024 00:00,False,25.85949724,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.481,True,False,Residential,"10.525053,7.417728",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
10/09/2024 00:15,False,25.57807578,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.482,True,False,Residential,"10.525053,7.417729",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
10/09/2024 00:30,False,25.87640119,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.483,True,False,Residential,"10.525053,7.417730",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
10/09/2024 00:45,False,26.04730042,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.484,True,False,Residential,"10.525053,7.417731",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
10/09/2024 01:00,False,25.49178308,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.485,True,False,Residential,"10.525053,7.417732",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
10/09/2024 01:15,False,26.48944849,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.486,True,False,Residential,"10.525053,7.417733",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
10/09/2024 01:30,False,26.0530363,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.487,True,False,Residential,"10.525053,7.417734",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
10/09/2024 01:45,False,26.86515571,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.488,True,False,Residential,"10.525053,7.417735",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
10/09/2024 02:00,False,26.87174714,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.489,True,False,Residential,"10.525053,7.417736",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
