Timestamp,System ON,Temperature (°C),Solar Panels Energy Output (W),Power Consumption (kW),Energy Stored in Batteries (kWh),Inverter Efficiency (%),System Load (kW),System Fault Alerts,Voltage (V),Current (A),Power Factor,Dust and Dirt Accumulation (g/m²),Battery Low Flag,Battery Full Flag,Customer Profile,Solar Panels Type,Solar Panels Configuration,Depth of Discharge,Battery Capacity (Wh),Inverter Capacity (kW),Battery Technology,Latitude,Longitude
2024-09-08 10:45:00,False,21.42378193,284.0790388,0.0,0.274416727,90.0,0.0,False,220.0,0.0,0.9,0.332,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417579
2024-09-08 11:45:00,False,21.72070356,299.357677,0.0,0.241491523,90.0,0.0,False,220.0,0.0,0.9,0.336,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417583
2024-09-08 12:15:00,False,22.70993024,299.357677,0.0,0.295290036,90.0,0.0,False,220.0,0.0,0.9,0.338,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417585
2024-09-08 13:45:00,False,22.76304438,269.0618225,0.0,0.279217263,90.0,0.0,False,220.0,0.0,0.9,0.344,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417591
2024-09-08 14:30:00,False,24.56664051,238.0060021,0.0,0.289313902,90.0,0.0,False,220.0,0.0,0.9,0.347,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417594
2024-09-08 15:15:00,False,24.19210275,197.8037445,0.0,0.279102692,90.0,0.0,False,220.0,0.0,0.9,0.35,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417597
2024-09-08 16:00:00,False,24.00553206,150.0,0.0,0.26642594,90.0,0.0,False,220.0,0.0,0.9,0.353,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.4176
2024-09-08 16:30:00,False,23.60132512,114.8050297,0.0,0.235065518,90.0,0.0,False,220.0,0.0,0.9,0.355,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417602
2024-09-08 16:45:00,False,23.26435827,96.43183959,0.0,0.263766775,90.0,0.0,False,220.0,0.0,0.9,0.356,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417603
2024-09-08 17:00:00,False,24.11849631,77.64571353,0.0,0.287874735,90.0,0.0,False,220.0,0.0,0.9,0.357,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417604
2024-09-08 17:30:00,False,23.54998503,39.15785767,0.0,0.200745695,90.0,0.0,False,220.0,0.0,0.9,0.359,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417606
2024-09-08 17:45:00,False,22.55916727,19.62093877,0.0,0.210535159,90.0,0.0,False,220.0,0.0,0.9,0.36,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417607
2024-09-08 18:00:00,False,22.97191622,3.67e-14,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.361,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417608
2024-09-08 18:15:00,False,22.83433089,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.362,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417609
2024-09-08 18:30:00,False,22.29762215,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.363,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.41761
2024-09-08 18:45:00,False,22.36102002,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.364,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417611
2024-09-08 19:00:00,False,21.91738453,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.365,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417612
2024-09-08 19:15:00,False,22.38794785,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.366,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417613
2024-09-08 19:30:00,False,22.43602475,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.367,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417614
2024-09-08 19:45:00,False,22.18273177,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.368,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417615
2024-09-08 20:00:00,False,22.16603764,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.369,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417616
2024-09-08 20:15:00,False,21.64633582,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.37,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417617
2024-09-08 20:30:00,False,22.19010716,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.371,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417618
2024-09-08 20:45:00,False,22.9716755,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.372,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417619
2024-09-08 21:00:00,False,23.59174121,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.373,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.41762
2024-09-08 21:15:00,False,23.44592466,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.374,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417621
2024-09-08 21:30:00,False,23.20015963,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.375,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417622
2024-09-08 21:45:00,False,23.67980664,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.376,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417623
2024-09-08 22:00:00,False,23.31237425,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.377,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417624
2024-09-08 22:15:00,False,22.76654053,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.378,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417625
2024-09-08 22:30:00,False,22.65921151,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.379,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417626
2024-09-08 22:45:00,False,21.84989414,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.38,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417627
2024-09-08 23:00:00,False,21.04803474,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.381,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417628
2024-09-08 23:15:00,False,21.0,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.382,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417629
2024-09-08 23:30:00,False,21.88469502,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.383,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.41763
2024-09-08 23:45:00,False,21.09032757,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.384,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417631
2024-09-09 00:00:00,False,21.49185544,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.385,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417632
2024-09-09 00:15:00,False,21.24598024,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.386,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417633
2024-09-09 00:30:00,False,21.53832244,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.387,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417634
2024-09-09 00:45:00,False,22.22925054,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.388,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417635
2024-09-09 01:00:00,False,22.88900514,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.389,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417636
2024-09-09 01:15:00,False,23.6218879,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.39,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417637
2024-09-09 01:30:00,False,23.62445865,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.391,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417638
2024-09-09 01:45:00,False,23.22284396,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.392,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417639
2024-09-09 02:00:00,False,23.79542306,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.393,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.41764
2024-09-09 02:15:00,False,24.02532134,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.394,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417641
2024-09-09 02:30:00,False,23.89185696,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.395,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417642
2024-09-09 02:45:00,False,23.70454741,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.396,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417643
2024-09-09 03:00:00,False,24.35308263,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.397,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417644
2024-09-09 03:15:00,False,24.6273374,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.398,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417645
2024-09-09 03:30:00,False,24.08452619,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.399,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417646
2024-09-09 03:45:00,False,25.00222951,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.4,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417647
2024-09-09 04:00:00,False,24.17455969,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.401,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417648
2024-09-09 04:15:00,False,24.87699515,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.402,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417649
2024-09-09 04:30:00,False,25.78063837,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.403,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.41765
2024-09-09 04:45:00,False,24.9016679,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.404,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417651
2024-09-09 05:00:00,False,25.31325128,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.405,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417652
2024-09-09 05:15:00,False,24.53520324,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.406,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417653
2024-09-09 05:30:00,False,25.00628114,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.407,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417654
2024-09-09 05:45:00,False,24.78210399,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.408,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417655
2024-09-09 06:00:00,False,24.07091124,0.0,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.409,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417656
2024-09-09 06:15:00,False,23.79256545,19.62093877,0.0,0.215440394,90.0,0.0,False,220.0,0.0,0.9,0.41,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417657
2024-09-09 06:30:00,False,23.99701352,39.15785767,0.0,0.220345629,90.0,0.0,False,220.0,0.0,0.9,0.411,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417658
2024-09-09 06:45:00,False,24.9943358,58.5270966,0.0,0.230135093,90.0,0.0,False,220.0,0.0,0.9,0.412,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417659
2024-09-09 07:00:00,False,24.05902194,77.64571353,0.0,0.244766867,90.0,0.0,False,220.0,0.0,0.9,0.413,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.41766
2024-09-09 07:15:00,False,24.79334268,96.43183959,0.0,0.264178296,90.0,0.0,False,220.0,0.0,0.9,0.414,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417661
2024-09-09 07:30:00,False,23.92827132,114.8050297,0.0,0.288286256,90.0,0.0,False,220.0,0.0,0.9,0.415,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417662
2024-09-09 08:00:00,False,22.69839855,150.0,0.0,0.250396202,90.0,0.0,False,220.0,0.0,0.9,0.417,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417664
2024-09-09 08:15:00,False,22.30695723,166.6710699,0.0,0.287896202,90.0,0.0,False,220.0,0.0,0.9,0.418,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417665
2024-09-09 08:45:00,False,21.0,197.8037445,0.0,0.299080346,90.0,0.0,False,220.0,0.0,0.9,0.42,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417667
2024-09-09 09:30:00,False,22.73230479,238.0060021,0.0,0.273963285,90.0,0.0,False,220.0,0.0,0.9,0.423,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.41767
2024-09-09 10:15:00,False,24.80190295,269.0618225,0.0,0.248271915,90.0,0.0,False,220.0,0.0,0.9,0.426,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417673
2024-09-09 10:45:00,False,25.01074298,284.0790388,0.0,0.243213316,90.0,0.0,False,220.0,0.0,0.9,0.428,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417675
2024-09-09 11:15:00,False,25.35310774,294.2355841,0.0,0.292399344,90.0,0.0,False,220.0,0.0,0.9,0.43,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417677
2024-09-09 13:00:00,False,25.40740745,289.7777479,0.0,0.236496815,90.0,0.0,False,220.0,0.0,0.9,0.437,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417684
2024-09-09 13:30:00,False,24.21872699,277.1638598,0.0,0.263671108,90.0,0.0,False,220.0,0.0,0.9,0.439,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417686
2024-09-09 14:15:00,False,24.45551255,249.4408837,0.0,0.263215886,90.0,0.0,False,220.0,0.0,0.9,0.442,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417689
2024-09-09 14:45:00,False,24.41280722,225.5519422,0.0,0.299903015,90.0,0.0,False,220.0,0.0,0.9,0.444,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417691
2024-09-09 15:15:00,False,24.03055895,197.8037445,0.0,0.269182096,90.0,0.0,False,220.0,0.0,0.9,0.446,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417693
2024-09-09 15:45:00,False,24.45488883,166.6710699,0.0,0.21848092,90.0,0.0,False,220.0,0.0,0.9,0.448,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417695
2024-09-09 16:00:00,False,23.53832807,150.0,0.0,0.260148687,90.0,0.0,False,220.0,0.0,0.9,0.449,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417696
2024-09-09 16:15:00,False,24.01366342,132.6866071,0.0,0.297648687,90.0,0.0,False,220.0,0.0,0.9,0.45,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417697
2024-09-09 16:45:00,False,23.21909281,96.43183959,0.0,0.282681812,90.0,0.0,False,220.0,0.0,0.9,0.452,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417699
2024-09-09 17:15:00,False,23.16782416,58.5270966,0.0,0.214628329,90.0,0.0,False,220.0,0.0,0.9,0.454,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417701
2024-09-09 17:30:00,False,23.86553077,39.15785767,0.0,0.229260103,90.0,0.0,False,220.0,0.0,0.9,0.455,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417702
2024-09-09 17:45:00,False,24.1975235,19.62093877,0.0,0.239049567,90.0,0.0,False,220.0,0.0,0.9,0.456,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417703
2024-09-09 18:00:00,False,25.13101214,3.67e-14,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.457,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417704
2024-09-09 18:15:00,False,24.97490188,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.458,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417705
2024-09-09 18:30:00,False,25.19192753,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.459,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417706
2024-09-09 18:45:00,False,26.12992228,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.46,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417707
2024-09-09 19:00:00,False,26.05801342,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.461,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417708
2024-09-09 19:15:00,False,26.71191742,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.462,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417709
2024-09-09 19:30:00,False,25.92098872,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.463,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.41771
2024-09-09 19:45:00,False,26.50610398,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.464,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417711
2024-09-09 20:00:00,False,25.57453005,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.465,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417712
2024-09-09 20:15:00,False,25.4683461,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.466,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417713
2024-09-09 20:30:00,False,26.11489935,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.467,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417714
2024-09-09 20:45:00,False,26.65170007,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.468,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417715
2024-09-09 21:00:00,False,26.33578369,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.469,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417716
2024-09-09 21:15:00,False,25.89981259,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.47,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417717
2024-09-09 21:30:00,False,26.66713865,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.471,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417718
2024-09-09 21:45:00,False,27.22968029,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.472,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417719
2024-09-09 22:00:00,False,27.41376401,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.473,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.41772
2024-09-09 22:15:00,False,28.00734316,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.474,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417721
2024-09-09 22:30:00,False,27.66898725,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.475,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417722
2024-09-09 22:45:00,False,27.89208699,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.476,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417723
2024-09-09 23:00:00,False,27.25535811,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.477,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417724
2024-09-09 23:15:00,False,26.41243058,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.478,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417725
2024-09-09 23:30:00,False,25.56522886,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.479,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417726
2024-09-09 23:45:00,False,25.01263425,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.48,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417727
2024-09-10 00:00:00,False,25.85949724,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.481,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417728
2024-09-10 00:15:00,False,25.57807578,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.482,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417729
2024-09-10 00:30:00,False,25.87640119,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.483,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.41773
2024-09-10 00:45:00,False,26.04730042,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.484,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417731
2024-09-10 01:00:00,False,25.49178308,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.485,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417732
2024-09-10 01:15:00,False,26.48944849,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.486,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417733
2024-09-10 01:30:00,False,26.0530363,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.487,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417734
2024-09-10 01:45:00,False,26.86515571,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.488,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417735
2024-09-10 02:00:00,False,26.87174714,0.0,0.0,0.243954802,90.0,0.0,False,220.0,0.0,0.9,0.489,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417736
